id,lat,lng,confirmed,deaths,recovered,existing,Province/State,timestamp,country,Confirmed
Mainland China Guangdong,23.3417,113.4244,1350,7,1059,284,Guangdong,2020-03-02,Chine,1350
Mainland China Guangdong,23.3417,113.4244,1350,7,1101,242,Guangdong,2020-03-03,Chine,1350
Mainland China Guangdong,23.3417,113.4244,1350,7,1133,210,Guangdong,2020-03-04,Chine,1350
Mainland China Guangdong,23.3417,113.4244,1351,7,1181,163,Guangdong,2020-03-05,Chine,1351
Mainland China Guangdong,23.3417,113.4244,1352,7,1216,129,Guangdong,2020-03-06,Chine,1352
Mainland China Guangdong,23.3417,113.4244,1352,7,1237,108,Guangdong,2020-03-07,Chine,1352
Mainland China Guangdong,23.3417,113.4244,1352,7,1256,89,Guangdong,2020-03-08,Chine,1352
Mainland China Guangdong,23.3417,113.4244,1352,8,1260,84,Guangdong,2020-03-09,Chine,1352
Mainland China Guangdong,23.3417,113.4244,1353,8,1274,71,Guangdong,2020-03-10,Chine,1353
Mainland China Guangxi,23.8298,108.7881,2,0,0,2,Guangxi,2020-01-22,Chine,2
Mainland China Guangxi,23.8298,108.7881,5,0,0,5,Guangxi,2020-01-23,Chine,5
Mainland China Guangxi,23.8298,108.7881,23,0,0,23,Guangxi,2020-01-24,Chine,23
Mainland China Guangxi,23.8298,108.7881,23,0,0,23,Guangxi,2020-01-25,Chine,23
Mainland China Guangxi,23.8298,108.7881,36,0,0,36,Guangxi,2020-01-26,Chine,36
Mainland China Guangxi,23.8298,108.7881,46,0,0,46,Guangxi,2020-01-27,Chine,46
Mainland China Guangxi,23.8298,108.7881,51,0,2,49,Guangxi,2020-01-28,Chine,51
Mainland China Guangxi,23.8298,108.7881,58,0,2,56,Guangxi,2020-01-29,Chine,58
Mainland China Guangxi,23.8298,108.7881,78,0,2,76,Guangxi,2020-01-30,Chine,78
Mainland China Guangxi,23.8298,108.7881,87,0,2,85,Guangxi,2020-01-31,Chine,87
Mainland China Guangxi,23.8298,108.7881,100,0,2,98,Guangxi,2020-02-01,Chine,100
Mainland China Guangxi,23.8298,108.7881,111,0,2,109,Guangxi,2020-02-02,Chine,111
Mainland China Guangxi,23.8298,108.7881,127,0,7,120,Guangxi,2020-02-03,Chine,127
Mainland China Guangxi,23.8298,108.7881,139,0,10,129,Guangxi,2020-02-04,Chine,139
Mainland China Guangxi,23.8298,108.7881,150,0,13,137,Guangxi,2020-02-05,Chine,150
Mainland China Guangxi,23.8298,108.7881,168,0,14,154,Guangxi,2020-02-06,Chine,168
Mainland China Guangxi,23.8298,108.7881,172,0,17,155,Guangxi,2020-02-07,Chine,172
Mainland China Guangxi,23.8298,108.7881,183,0,17,166,Guangxi,2020-02-08,Chine,183
Mainland China Guangxi,23.8298,108.7881,195,1,18,176,Guangxi,2020-02-09,Chine,195
Mainland China Guangxi,23.8298,108.7881,210,1,24,185,Guangxi,2020-02-10,Chine,210
Mainland China Guangxi,23.8298,108.7881,215,1,33,181,Guangxi,2020-02-11,Chine,215
Mainland China Guangxi,23.8298,108.7881,222,1,32,189,Guangxi,2020-02-12,Chine,222
Mainland China Guangxi,23.8298,108.7881,222,2,33,187,Guangxi,2020-02-13,Chine,222
Mainland China Guangxi,23.8298,108.7881,226,2,36,188,Guangxi,2020-02-14,Chine,226
Mainland China Guangxi,23.8298,108.7881,235,2,44,189,Guangxi,2020-02-15,Chine,235
Mainland China Guangxi,23.8298,108.7881,237,2,49,186,Guangxi,2020-02-16,Chine,237
Mainland China Guangxi,23.8298,108.7881,238,2,53,183,Guangxi,2020-02-17,Chine,238
Mainland China Guangxi,23.8298,108.7881,242,2,69,171,Guangxi,2020-02-18,Chine,242
Mainland China Guangxi,23.8298,108.7881,244,2,86,156,Guangxi,2020-02-19,Chine,244
Mainland China Guangxi,23.8298,108.7881,245,2,90,153,Guangxi,2020-02-20,Chine,245
Mainland China Guangxi,23.8298,108.7881,246,2,97,147,Guangxi,2020-02-21,Chine,246
Mainland China Guangxi,23.8298,108.7881,249,2,104,143,Guangxi,2020-02-22,Chine,249
Mainland China Guangxi,23.8298,108.7881,249,2,106,141,Guangxi,2020-02-23,Chine,249
Mainland China Guangxi,23.8298,108.7881,251,2,112,137,Guangxi,2020-02-24,Chine,251
Mainland China Guangxi,23.8298,108.7881,252,2,134,116,Guangxi,2020-02-25,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,147,103,Guangxi,2020-02-26,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,161,89,Guangxi,2020-02-27,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,168,82,Guangxi,2020-02-28,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,176,74,Guangxi,2020-02-29,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,181,69,Guangxi,2020-03-01,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,192,58,Guangxi,2020-03-02,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,202,48,Guangxi,2020-03-03,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,210,40,Guangxi,2020-03-04,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,214,36,Guangxi,2020-03-05,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,217,33,Guangxi,2020-03-06,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,218,32,Guangxi,2020-03-07,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,223,27,Guangxi,2020-03-08,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,230,20,Guangxi,2020-03-09,Chine,252
Mainland China Guangxi,23.8298,108.7881,252,2,234,16,Guangxi,2020-03-10,Chine,252
Mainland China Guizhou,26.8154,106.8748,1,0,0,1,Guizhou,2020-01-22,Chine,1
Mainland China Guizhou,26.8154,106.8748,3,0,0,3,Guizhou,2020-01-23,Chine,3
Mainland China Guizhou,26.8154,106.8748,3,0,0,3,Guizhou,2020-01-24,Chine,3
Mainland China Guizhou,26.8154,106.8748,4,0,0,4,Guizhou,2020-01-25,Chine,4
Mainland China Guizhou,26.8154,106.8748,5,0,0,5,Guizhou,2020-01-26,Chine,5
Mainland China Guizhou,26.8154,106.8748,7,0,0,7,Guizhou,2020-01-27,Chine,7
Mainland China Guizhou,26.8154,106.8748,9,0,0,9,Guizhou,2020-01-28,Chine,9
Mainland China Guizhou,26.8154,106.8748,9,0,1,8,Guizhou,2020-01-29,Chine,9
Mainland China Guizhou,26.8154,106.8748,12,0,1,11,Guizhou,2020-01-30,Chine,12
Mainland China Guizhou,26.8154,106.8748,29,0,2,27,Guizhou,2020-01-31,Chine,29
Mainland China Guizhou,26.8154,106.8748,29,0,2,27,Guizhou,2020-02-01,Chine,29
Mainland China Guizhou,26.8154,106.8748,38,0,2,36,Guizhou,2020-02-02,Chine,38
Mainland China Guizhou,26.8154,106.8748,46,0,2,44,Guizhou,2020-02-03,Chine,46
Mainland China Guizhou,26.8154,106.8748,58,0,2,56,Guizhou,2020-02-04,Chine,58
Mainland China Guizhou,26.8154,106.8748,64,1,9,54,Guizhou,2020-02-05,Chine,64
Mainland China Guizhou,26.8154,106.8748,71,1,6,64,Guizhou,2020-02-06,Chine,71
Mainland China Guizhou,26.8154,106.8748,81,1,6,74,Guizhou,2020-02-07,Chine,81
Mainland China Guizhou,26.8154,106.8748,89,1,7,81,Guizhou,2020-02-08,Chine,89
Mainland China Guizhou,26.8154,106.8748,99,1,7,91,Guizhou,2020-02-09,Chine,99
Mainland China Guizhou,26.8154,106.8748,109,1,10,98,Guizhou,2020-02-10,Chine,109
Mainland China Guizhou,26.8154,106.8748,127,1,17,109,Guizhou,2020-02-11,Chine,127
Mainland China Guizhou,26.8154,106.8748,133,1,18,114,Guizhou,2020-02-12,Chine,133
Mainland China Guizhou,26.8154,106.8748,135,1,27,107,Guizhou,2020-02-13,Chine,135
Mainland China Guizhou,26.8154,106.8748,140,1,28,111,Guizhou,2020-02-14,Chine,140
Mainland China Guizhou,26.8154,106.8748,143,1,41,101,Guizhou,2020-02-15,Chine,143
Mainland China Guizhou,26.8154,106.8748,144,1,46,97,Guizhou,2020-02-16,Chine,144
Mainland China Guizhou,26.8154,106.8748,146,1,57,88,Guizhou,2020-02-17,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,66,78,Guizhou,2020-02-18,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,70,74,Guizhou,2020-02-19,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,72,72,Guizhou,2020-02-20,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,77,67,Guizhou,2020-02-21,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,90,54,Guizhou,2020-02-22,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,102,42,Guizhou,2020-02-23,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,102,42,Guizhou,2020-02-24,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,104,40,Guizhou,2020-02-25,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,104,40,Guizhou,2020-02-26,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,112,32,Guizhou,2020-02-27,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,112,32,Guizhou,2020-02-28,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,112,32,Guizhou,2020-02-29,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,112,32,Guizhou,2020-03-01,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,114,30,Guizhou,2020-03-02,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,114,30,Guizhou,2020-03-03,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,114,30,Guizhou,2020-03-04,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,114,30,Guizhou,2020-03-05,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,114,30,Guizhou,2020-03-06,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,115,29,Guizhou,2020-03-07,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,117,27,Guizhou,2020-03-08,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,123,21,Guizhou,2020-03-09,Chine,146
Mainland China Guizhou,26.8154,106.8748,146,2,129,15,Guizhou,2020-03-10,Chine,146
Mainland China Hainan,19.1959,109.7453,4,0,0,4,Hainan,2020-01-22,Chine,4
Mainland China Hainan,19.1959,109.7453,5,0,0,5,Hainan,2020-01-23,Chine,5
Mainland China Hainan,19.1959,109.7453,8,0,0,8,Hainan,2020-01-24,Chine,8
Mainland China Hainan,19.1959,109.7453,19,0,0,19,Hainan,2020-01-25,Chine,19
Mainland China Hainan,19.1959,109.7453,22,0,0,22,Hainan,2020-01-26,Chine,22
Mainland China Hainan,19.1959,109.7453,33,1,0,32,Hainan,2020-01-27,Chine,33
Mainland China Hainan,19.1959,109.7453,40,1,0,39,Hainan,2020-01-28,Chine,40
Mainland China Hainan,19.1959,109.7453,43,1,0,42,Hainan,2020-01-29,Chine,43
Mainland China Hainan,19.1959,109.7453,46,1,1,44,Hainan,2020-01-30,Chine,46
Mainland China Hainan,19.1959,109.7453,52,1,1,50,Hainan,2020-01-31,Chine,52
Mainland China Hainan,19.1959,109.7453,62,1,1,60,Hainan,2020-02-01,Chine,62
Mainland China Hainan,19.1959,109.7453,64,1,4,59,Hainan,2020-02-02,Chine,64
Mainland China Hainan,19.1959,109.7453,72,1,4,67,Hainan,2020-02-03,Chine,72
Mainland China Hainan,19.1959,109.7453,80,1,5,74,Hainan,2020-02-04,Chine,80
Mainland China Hainan,19.1959,109.7453,99,1,5,93,Hainan,2020-02-05,Chine,99
Mainland China Hainan,19.1959,109.7453,106,1,8,97,Hainan,2020-02-06,Chine,106
Mainland China Hainan,19.1959,109.7453,117,2,10,105,Hainan,2020-02-07,Chine,117
Mainland China Hainan,19.1959,109.7453,124,2,14,108,Hainan,2020-02-08,Chine,124
Mainland China Hainan,19.1959,109.7453,131,3,19,109,Hainan,2020-02-09,Chine,131
Mainland China Hainan,19.1959,109.7453,138,3,19,116,Hainan,2020-02-10,Chine,138
Mainland China Hainan,19.1959,109.7453,144,3,20,121,Hainan,2020-02-11,Chine,144
Mainland China Hainan,19.1959,109.7453,157,4,27,126,Hainan,2020-02-12,Chine,157
Mainland China Hainan,19.1959,109.7453,157,4,30,123,Hainan,2020-02-13,Chine,157
Mainland China Hainan,19.1959,109.7453,159,4,43,112,Hainan,2020-02-14,Chine,159
Mainland China Hainan,19.1959,109.7453,162,4,39,119,Hainan,2020-02-15,Chine,162
Mainland China Hainan,19.1959,109.7453,162,4,52,106,Hainan,2020-02-16,Chine,162
Mainland China Hainan,19.1959,109.7453,163,4,59,100,Hainan,2020-02-17,Chine,163
Mainland China Hainan,19.1959,109.7453,163,4,79,80,Hainan,2020-02-18,Chine,163
Mainland China Hainan,19.1959,109.7453,168,4,84,80,Hainan,2020-02-19,Chine,168
Mainland China Hainan,19.1959,109.7453,168,4,86,78,Hainan,2020-02-20,Chine,168
Mainland China Hainan,19.1959,109.7453,168,4,95,69,Hainan,2020-02-21,Chine,168
Mainland China Hainan,19.1959,109.7453,168,4,104,60,Hainan,2020-02-22,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,106,57,Hainan,2020-02-23,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,116,47,Hainan,2020-02-24,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,124,39,Hainan,2020-02-25,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,129,34,Hainan,2020-02-26,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,131,32,Hainan,2020-02-27,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,133,30,Hainan,2020-02-28,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,148,15,Hainan,2020-02-29,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,149,14,Hainan,2020-03-01,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,151,12,Hainan,2020-03-02,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,155,8,Hainan,2020-03-03,Chine,168
Mainland China Hainan,19.1959,109.7453,168,5,158,5,Hainan,2020-03-04,Chine,168
Mainland China Hainan,19.1959,109.7453,168,6,158,4,Hainan,2020-03-05,Chine,168
Mainland China Hainan,19.1959,109.7453,168,6,158,4,Hainan,2020-03-06,Chine,168
Mainland China Hainan,19.1959,109.7453,168,6,158,4,Hainan,2020-03-07,Chine,168
Mainland China Hainan,19.1959,109.7453,168,6,159,3,Hainan,2020-03-08,Chine,168
Mainland China Hainan,19.1959,109.7453,168,6,159,3,Hainan,2020-03-09,Chine,168
Mainland China Hainan,19.1959,109.7453,168,6,159,3,Hainan,2020-03-10,Chine,168
Mainland China Hebei,38.0428,114.5149,1,0,0,1,Hebei,2020-01-22,Chine,1
Mainland China Hebei,38.0428,114.5149,1,1,0,0,Hebei,2020-01-23,Chine,1
Mainland China Hebei,38.0428,114.5149,2,1,0,1,Hebei,2020-01-24,Chine,2
Mainland China Hebei,38.0428,114.5149,8,1,0,7,Hebei,2020-01-25,Chine,8
Mainland China Hebei,38.0428,114.5149,13,1,0,12,Hebei,2020-01-26,Chine,13
Mainland China Hebei,38.0428,114.5149,18,1,0,17,Hebei,2020-01-27,Chine,18
Mainland China Hebei,38.0428,114.5149,33,1,0,32,Hebei,2020-01-28,Chine,33
Mainland China Hebei,38.0428,114.5149,48,1,0,47,Hebei,2020-01-29,Chine,48
Mainland China Hebei,38.0428,114.5149,65,1,0,64,Hebei,2020-01-30,Chine,65
Mainland China Hebei,38.0428,114.5149,82,1,0,81,Hebei,2020-01-31,Chine,82
Mainland China Hebei,38.0428,114.5149,96,1,0,95,Hebei,2020-02-01,Chine,96
Mainland China Hebei,38.0428,114.5149,104,1,3,100,Hebei,2020-02-02,Chine,104
Mainland China Hebei,38.0428,114.5149,113,1,3,109,Hebei,2020-02-03,Chine,113
Mainland China Hebei,38.0428,114.5149,126,1,4,121,Hebei,2020-02-04,Chine,126
Mainland China Hebei,38.0428,114.5149,135,1,6,128,Hebei,2020-02-05,Chine,135
Mainland China Hebei,38.0428,114.5149,157,1,13,143,Hebei,2020-02-06,Chine,157
Mainland China Hebei,38.0428,114.5149,172,1,22,149,Hebei,2020-02-07,Chine,172
Mainland China Hebei,38.0428,114.5149,195,1,30,164,Hebei,2020-02-08,Chine,195
Mainland China Hebei,38.0428,114.5149,206,2,34,170,Hebei,2020-02-09,Chine,206
Mainland China Hebei,38.0428,114.5149,218,2,41,175,Hebei,2020-02-10,Chine,218
Mainland China Hebei,38.0428,114.5149,239,2,48,189,Hebei,2020-02-11,Chine,239
Mainland China Hebei,38.0428,114.5149,251,2,54,195,Hebei,2020-02-12,Chine,251
Mainland China Hebei,38.0428,114.5149,265,3,68,194,Hebei,2020-02-13,Chine,265
Mainland China Hebei,38.0428,114.5149,283,3,87,193,Hebei,2020-02-14,Chine,283
Mainland China Hebei,38.0428,114.5149,291,3,101,187,Hebei,2020-02-15,Chine,291
Mainland China Hebei,38.0428,114.5149,300,3,105,192,Hebei,2020-02-16,Chine,300
Mainland China Hebei,38.0428,114.5149,301,3,122,176,Hebei,2020-02-17,Chine,301
Mainland China Hebei,38.0428,114.5149,306,4,136,166,Hebei,2020-02-18,Chine,306
Mainland China Hebei,38.0428,114.5149,306,4,152,150,Hebei,2020-02-19,Chine,306
Mainland China Hebei,38.0428,114.5149,307,5,169,133,Hebei,2020-02-20,Chine,307
Mainland China Hebei,38.0428,114.5149,308,5,184,119,Hebei,2020-02-21,Chine,308
Mainland China Hebei,38.0428,114.5149,309,6,203,100,Hebei,2020-02-22,Chine,309
Mainland China Hebei,38.0428,114.5149,311,6,219,86,Hebei,2020-02-23,Chine,311
Mainland China Hebei,38.0428,114.5149,311,6,234,71,Hebei,2020-02-24,Chine,311
Mainland China Hebei,38.0428,114.5149,311,6,248,57,Hebei,2020-02-25,Chine,311
Mainland China Hebei,38.0428,114.5149,312,6,261,45,Hebei,2020-02-26,Chine,312
Mainland China Hebei,38.0428,114.5149,317,6,274,37,Hebei,2020-02-27,Chine,317
Mainland China Hebei,38.0428,114.5149,318,6,277,35,Hebei,2020-02-28,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,282,30,Hebei,2020-02-29,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,294,18,Hebei,2020-03-01,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,296,16,Hebei,2020-03-02,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,300,12,Hebei,2020-03-03,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,301,11,Hebei,2020-03-04,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,304,8,Hebei,2020-03-05,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,305,7,Hebei,2020-03-06,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,307,5,Hebei,2020-03-07,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,307,5,Hebei,2020-03-08,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,307,5,Hebei,2020-03-09,Chine,318
Mainland China Hebei,38.0428,114.5149,318,6,307,5,Hebei,2020-03-10,Chine,318
Mainland China Hebei,38.0428,114.5149,0,0,0,0,Hebei,2020-03-11,Chine,0
Mainland China Heilongjiang,47.862,127.7615,0,0,0,0,Heilongjiang,2020-01-22,Chine,0
Mainland China Heilongjiang,47.862,127.7615,2,0,0,2,Heilongjiang,2020-01-23,Chine,2
Mainland China Heilongjiang,47.862,127.7615,4,1,0,3,Heilongjiang,2020-01-24,Chine,4
Mainland China Heilongjiang,47.862,127.7615,9,1,0,8,Heilongjiang,2020-01-25,Chine,9
Mainland China Heilongjiang,47.862,127.7615,15,1,0,14,Heilongjiang,2020-01-26,Chine,15
Mainland China Heilongjiang,47.862,127.7615,21,1,0,20,Heilongjiang,2020-01-27,Chine,21
Mainland China Heilongjiang,47.862,127.7615,33,1,0,32,Heilongjiang,2020-01-28,Chine,33
Mainland China Heilongjiang,47.862,127.7615,38,1,0,37,Heilongjiang,2020-01-29,Chine,38
Mainland China Heilongjiang,47.862,127.7615,44,2,0,42,Heilongjiang,2020-01-30,Chine,44
Mainland China Heilongjiang,47.862,127.7615,59,2,0,57,Heilongjiang,2020-01-31,Chine,59
Mainland China Heilongjiang,47.862,127.7615,80,2,2,76,Heilongjiang,2020-02-01,Chine,80
Mainland China Heilongjiang,47.862,127.7615,95,2,2,91,Heilongjiang,2020-02-02,Chine,95
Mainland China Heilongjiang,47.862,127.7615,121,2,2,117,Heilongjiang,2020-02-03,Chine,121
Mainland China Heilongjiang,47.862,127.7615,155,2,4,149,Heilongjiang,2020-02-04,Chine,155
Mainland China Heilongjiang,47.862,127.7615,190,2,7,181,Heilongjiang,2020-02-05,Chine,190
Mainland China Heilongjiang,47.862,127.7615,227,3,8,216,Heilongjiang,2020-02-06,Chine,227
Mainland China Heilongjiang,47.862,127.7615,277,3,12,262,Heilongjiang,2020-02-07,Chine,277
Mainland China Heilongjiang,47.862,127.7615,295,5,13,277,Heilongjiang,2020-02-08,Chine,295
Mainland China Heilongjiang,47.862,127.7615,307,6,14,287,Heilongjiang,2020-02-09,Chine,307
Mainland China Heilongjiang,47.862,127.7615,331,7,30,294,Heilongjiang,2020-02-10,Chine,331
Mainland China Heilongjiang,47.862,127.7615,360,8,28,324,Heilongjiang,2020-02-11,Chine,360
Mainland China Heilongjiang,47.862,127.7615,378,8,31,339,Heilongjiang,2020-02-12,Chine,378
Mainland China Heilongjiang,47.862,127.7615,395,9,33,353,Heilongjiang,2020-02-13,Chine,395
Mainland China Heilongjiang,47.862,127.7615,419,11,47,361,Heilongjiang,2020-02-14,Chine,419
Mainland China Heilongjiang,47.862,127.7615,425,11,68,346,Heilongjiang,2020-02-15,Chine,425
Mainland China Heilongjiang,47.862,127.7615,445,11,79,355,Heilongjiang,2020-02-16,Chine,445
Mainland China Heilongjiang,47.862,127.7615,457,11,85,361,Heilongjiang,2020-02-17,Chine,457
Mainland China Heilongjiang,47.862,127.7615,464,11,111,342,Heilongjiang,2020-02-18,Chine,464
Mainland China Heilongjiang,47.862,127.7615,470,12,120,338,Heilongjiang,2020-02-19,Chine,470
Mainland China Heilongjiang,47.862,127.7615,476,12,136,328,Heilongjiang,2020-02-20,Chine,476
Mainland China Heilongjiang,47.862,127.7615,479,12,175,292,Heilongjiang,2020-02-21,Chine,479
Mainland China Heilongjiang,47.862,127.7615,479,12,204,263,Heilongjiang,2020-02-22,Chine,479
Mainland China Heilongjiang,47.862,127.7615,480,12,222,246,Heilongjiang,2020-02-23,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,12,227,241,Heilongjiang,2020-02-24,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,12,243,225,Heilongjiang,2020-02-25,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,12,249,219,Heilongjiang,2020-02-26,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,13,270,197,Heilongjiang,2020-02-27,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,13,283,184,Heilongjiang,2020-02-28,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,13,301,166,Heilongjiang,2020-02-29,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,13,342,125,Heilongjiang,2020-03-01,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,13,356,111,Heilongjiang,2020-03-02,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,13,366,101,Heilongjiang,2020-03-03,Chine,480
Mainland China Heilongjiang,47.862,127.7615,480,13,373,94,Heilongjiang,2020-03-04,Chine,480
Mainland China Heilongjiang,47.862,127.7615,481,13,379,89,Heilongjiang,2020-03-05,Chine,481
Mainland China Heilongjiang,47.862,127.7615,481,13,396,72,Heilongjiang,2020-03-06,Chine,481
Mainland China Heilongjiang,47.862,127.7615,481,13,403,65,Heilongjiang,2020-03-07,Chine,481
Mainland China Heilongjiang,47.862,127.7615,481,13,412,56,Heilongjiang,2020-03-08,Chine,481
Mainland China Heilongjiang,47.862,127.7615,481,13,430,38,Heilongjiang,2020-03-09,Chine,481
Mainland China Heilongjiang,47.862,127.7615,481,13,434,34,Heilongjiang,2020-03-10,Chine,481
Mainland China Henan,33.882020000000004,113.614,5,0,0,5,Henan,2020-01-22,Chine,5
Mainland China Henan,33.882020000000004,113.614,5,0,0,5,Henan,2020-01-23,Chine,5
Mainland China Henan,33.882020000000004,113.614,9,0,0,9,Henan,2020-01-24,Chine,9
Mainland China Henan,33.882020000000004,113.614,32,0,0,32,Henan,2020-01-25,Chine,32
Mainland China Henan,33.882020000000004,113.614,83,1,0,82,Henan,2020-01-26,Chine,83
Mainland China Henan,33.882020000000004,113.614,128,1,0,127,Henan,2020-01-27,Chine,128
Mainland China Henan,33.882020000000004,113.614,168,1,0,167,Henan,2020-01-28,Chine,168
Mainland China Henan,33.882020000000004,113.614,206,2,1,203,Henan,2020-01-29,Chine,206
Mainland China Henan,33.882020000000004,113.614,278,2,2,274,Henan,2020-01-30,Chine,278
Mainland China Henan,33.882020000000004,113.614,352,2,3,347,Henan,2020-01-31,Chine,352
Mainland China Henan,33.882020000000004,113.614,422,2,3,417,Henan,2020-02-01,Chine,422
Mainland China Henan,33.882020000000004,113.614,493,2,10,481,Henan,2020-02-02,Chine,493
Mainland China Henan,33.882020000000004,113.614,566,2,16,548,Henan,2020-02-03,Chine,566
