abbrev,timestamp,confirmed_daily,confirmed_sum,population,confirmed_14days,death_daily,death_sum,death_14days,lat,lng,name,no,abbr,daily_rate,sum_rate,daily_perc,sum_perc,n
BL,2020-12-13,83,8759,289468,741.36,5,108,12.78,47.4418122,7.7644002,Bâle-Campagne,13,BL,28.7,3025.9,0.029,3.026,83
BL,2020-12-14,191,8950,289468,739.29,5,113,13.82,47.4418122,7.7644002,Bâle-Campagne,13,BL,66.0,3091.9,0.066,3.092,191
BL,2020-12-15,175,9125,289468,745.85,4,117,15.2,47.4418122,7.7644002,Bâle-Campagne,13,BL,60.5,3152.3,0.06,3.152,175
BL,2020-12-16,160,9285,289468,748.61,4,121,15.55,47.4418122,7.7644002,Bâle-Campagne,13,BL,55.3,3207.6,0.055,3.208,160
BL,2020-12-17,149,9434,289468,750.0,7,128,16.93,47.4418122,7.7644002,Bâle-Campagne,13,BL,51.5,3259.1,0.052,3.259,149
BL,2020-12-18,144,9578,289468,738.6,5,133,17.96,47.4418122,7.7644002,Bâle-Campagne,13,BL,49.7,3308.8,0.05,3.309,144
BL,2020-12-19,88,9666,289468,741.36,2,135,17.62,47.4418122,7.7644002,Bâle-Campagne,13,BL,30.4,3339.2,0.03,3.339,88
BL,2020-12-20,77,9743,289468,727.89,3,138,17.62,47.4418122,7.7644002,Bâle-Campagne,13,BL,26.6,3365.8,0.027,3.366,77
BL,2020-12-21,190,9933,289468,719.94,0,138,15.55,47.4418122,7.7644002,Bâle-Campagne,13,BL,65.6,3431.5,0.066,3.432,190
BL,2020-12-22,0,9933,289468,648.78,0,138,14.85,47.4418122,7.7644002,Bâle-Campagne,13,BL,0.0,3431.5,0.0,3.432,0
BS,2020-02-24,0,0,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,0.0,0.0,0.0,0
BS,2020-02-25,0,0,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,0.0,0.0,0.0,0
BS,2020-02-26,1,1,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,0.5,0.0,0.0,1
BS,2020-02-27,0,1,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,0.5,0.0,0.0,0
BS,2020-02-28,2,3,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,1.5,0.001,0.002,2
BS,2020-02-29,0,3,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,1.5,0.0,0.002,0
BS,2020-03-01,1,4,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,2.0,0.0,0.002,1
BS,2020-03-02,1,5,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,2.6,0.0,0.003,1
BS,2020-03-03,1,6,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,3.1,0.0,0.003,1
BS,2020-03-04,6,12,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,3.1,6.1,0.003,0.006,6
BS,2020-03-05,10,22,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,5.1,11.2,0.005,0.011,10
BS,2020-03-06,5,27,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,2.6,13.8,0.003,0.014,5
BS,2020-03-07,5,32,195844,,0,0,,47.5619253,7.592768,Bâle-Ville,12,BS,2.6,16.3,0.003,0.016,5
BS,2020-03-08,7,39,195844,19.91,0,0,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,3.6,19.9,0.004,0.02,7
BS,2020-03-09,13,52,195844,26.55,0,0,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,6.6,26.6,0.007,0.027,13
BS,2020-03-10,18,70,195844,35.74,0,0,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,9.2,35.7,0.009,0.036,18
BS,2020-03-11,40,110,195844,55.66,0,0,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,20.4,56.2,0.02,0.056,40
BS,2020-03-12,23,133,195844,67.4,1,1,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,11.7,67.9,0.012,0.068,23
BS,2020-03-13,23,156,195844,78.12,0,1,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,11.7,79.7,0.012,0.08,23
BS,2020-03-14,19,175,195844,87.83,1,2,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,9.7,89.4,0.01,0.089,19
BS,2020-03-15,18,193,195844,96.51,2,4,2.04,47.5619253,7.592768,Bâle-Ville,12,BS,9.2,98.5,0.009,0.098,18
BS,2020-03-16,31,224,195844,111.82,1,5,2.55,47.5619253,7.592768,Bâle-Ville,12,BS,15.8,114.4,0.016,0.114,31
BS,2020-03-17,38,262,195844,130.72,1,6,3.06,47.5619253,7.592768,Bâle-Ville,12,BS,19.4,133.8,0.019,0.134,38
BS,2020-03-18,54,316,195844,155.23,0,6,3.06,47.5619253,7.592768,Bâle-Ville,12,BS,27.6,161.4,0.028,0.161,54
BS,2020-03-19,38,354,195844,169.52,0,6,3.06,47.5619253,7.592768,Bâle-Ville,12,BS,19.4,180.8,0.019,0.181,38
BS,2020-03-20,56,410,195844,195.56,0,6,3.06,47.5619253,7.592768,Bâle-Ville,12,BS,28.6,209.4,0.029,0.209,56
BS,2020-03-21,34,444,195844,210.37,0,6,3.06,47.5619253,7.592768,Bâle-Ville,12,BS,17.4,226.7,0.017,0.227,34
BS,2020-03-22,43,487,195844,228.75,0,6,3.06,47.5619253,7.592768,Bâle-Ville,12,BS,22.0,248.7,0.022,0.249,43
BS,2020-03-23,73,560,195844,259.39,1,7,3.57,47.5619253,7.592768,Bâle-Ville,12,BS,37.3,285.9,0.037,0.286,73
BS,2020-03-24,40,600,195844,270.62,2,9,4.6,47.5619253,7.592768,Bâle-Ville,12,BS,20.4,306.4,0.02,0.306,40
BS,2020-03-25,43,643,195844,272.16,5,14,7.15,47.5619253,7.592768,Bâle-Ville,12,BS,22.0,328.3,0.022,0.328,43
BS,2020-03-26,34,677,195844,277.77,0,14,6.64,47.5619253,7.592768,Bâle-Ville,12,BS,17.4,345.7,0.017,0.346,34
BS,2020-03-27,44,721,195844,288.49,1,15,7.15,47.5619253,7.592768,Bâle-Ville,12,BS,22.5,368.2,0.022,0.368,44
BS,2020-03-28,28,749,195844,293.09,2,17,7.66,47.5619253,7.592768,Bâle-Ville,12,BS,14.3,382.4,0.014,0.382,28
BS,2020-03-29,15,764,195844,291.56,1,18,7.15,47.5619253,7.592768,Bâle-Ville,12,BS,7.7,390.1,0.008,0.39,15
BS,2020-03-30,45,809,195844,298.71,0,18,6.64,47.5619253,7.592768,Bâle-Ville,12,BS,23.0,413.1,0.023,0.413,45
BS,2020-03-31,31,840,195844,295.13,0,18,6.13,47.5619253,7.592768,Bâle-Ville,12,BS,15.8,428.9,0.016,0.429,31
BS,2020-04-01,36,876,195844,285.94,2,20,7.15,47.5619253,7.592768,Bâle-Ville,12,BS,18.4,447.3,0.018,0.447,36
BS,2020-04-02,19,895,195844,276.24,1,21,7.66,47.5619253,7.592768,Bâle-Ville,12,BS,9.7,457.0,0.01,0.457,19
BS,2020-04-03,29,924,195844,262.45,5,26,10.21,47.5619253,7.592768,Bâle-Ville,12,BS,14.8,471.8,0.015,0.472,29
BS,2020-04-04,12,936,195844,251.22,2,28,11.23,47.5619253,7.592768,Bâle-Ville,12,BS,6.1,477.9,0.006,0.478,12
BS,2020-04-05,12,948,195844,235.39,2,30,12.25,47.5619253,7.592768,Bâle-Ville,12,BS,6.1,484.1,0.006,0.484,12
BS,2020-04-06,21,969,195844,208.84,1,31,12.25,47.5619253,7.592768,Bâle-Ville,12,BS,10.7,494.8,0.011,0.495,21
BS,2020-04-07,20,989,195844,198.63,2,33,12.25,47.5619253,7.592768,Bâle-Ville,12,BS,10.2,505.0,0.01,0.505,20
BS,2020-04-08,17,1006,195844,185.35,2,35,10.72,47.5619253,7.592768,Bâle-Ville,12,BS,8.7,513.7,0.009,0.514,17
BS,2020-04-09,9,1015,195844,172.59,0,35,10.72,47.5619253,7.592768,Bâle-Ville,12,BS,4.6,518.3,0.005,0.518,9
BS,2020-04-10,6,1021,195844,153.18,1,36,10.72,47.5619253,7.592768,Bâle-Ville,12,BS,3.1,521.3,0.003,0.521,6
BS,2020-04-11,5,1026,195844,141.44,0,36,9.7,47.5619253,7.592768,Bâle-Ville,12,BS,2.6,523.9,0.003,0.524,5
BS,2020-04-12,7,1033,195844,137.35,2,38,10.21,47.5619253,7.592768,Bâle-Ville,12,BS,3.6,527.5,0.004,0.528,7
BS,2020-04-13,11,1044,195844,119.99,1,39,10.72,47.5619253,7.592768,Bâle-Ville,12,BS,5.6,533.1,0.006,0.533,11
BS,2020-04-14,6,1050,195844,107.23,2,41,11.74,47.5619253,7.592768,Bâle-Ville,12,BS,3.1,536.1,0.003,0.536,6
BS,2020-04-15,8,1058,195844,92.93,1,42,11.23,47.5619253,7.592768,Bâle-Ville,12,BS,4.1,540.2,0.004,0.54,8
BS,2020-04-16,12,1070,195844,89.36,1,43,11.23,47.5619253,7.592768,Bâle-Ville,12,BS,6.1,546.4,0.006,0.546,12
BS,2020-04-17,3,1073,195844,76.08,1,44,9.19,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,547.9,0.002,0.548,3
BS,2020-04-18,3,1076,195844,71.49,2,46,9.19,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,549.4,0.002,0.549,3
BS,2020-04-19,1,1077,195844,65.87,0,46,8.17,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,549.9,0.0,0.55,1
BS,2020-04-20,0,1077,195844,55.15,1,47,8.17,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,549.9,0.0,0.55,0
BS,2020-04-21,5,1082,195844,47.49,1,48,7.66,47.5619253,7.592768,Bâle-Ville,12,BS,2.6,552.5,0.003,0.552,5
BS,2020-04-22,3,1085,195844,40.34,0,48,6.64,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,554.0,0.002,0.554,3
BS,2020-04-23,2,1087,195844,36.76,1,49,7.15,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,555.0,0.001,0.555,2
BS,2020-04-24,2,1089,195844,34.72,1,50,7.15,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,556.1,0.001,0.556,2
BS,2020-04-25,2,1091,195844,33.19,1,51,7.66,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,557.1,0.001,0.557,2
BS,2020-04-26,0,1091,195844,29.62,0,51,6.64,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,557.1,0.0,0.557,0
BS,2020-04-27,7,1098,195844,27.57,2,53,7.15,47.5619253,7.592768,Bâle-Ville,12,BS,3.6,560.7,0.004,0.561,7
BS,2020-04-28,4,1102,195844,26.55,0,53,6.13,47.5619253,7.592768,Bâle-Ville,12,BS,2.0,562.7,0.002,0.563,4
BS,2020-04-29,1,1103,195844,22.98,0,53,5.62,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,563.2,0.0,0.563,1
BS,2020-04-30,3,1106,195844,18.38,0,53,5.11,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,564.7,0.002,0.565,3
BS,2020-05-01,2,1108,195844,17.87,0,53,4.6,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,565.8,0.001,0.566,2
BS,2020-05-02,3,1111,195844,17.87,0,53,3.57,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,567.3,0.002,0.567,3
BS,2020-05-03,0,1111,195844,17.36,0,53,3.57,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,567.3,0.0,0.567,0
BS,2020-05-04,1,1112,195844,17.87,0,53,3.06,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,567.8,0.0,0.568,1
BS,2020-05-05,2,1114,195844,16.34,0,53,2.55,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,568.8,0.001,0.569,2
BS,2020-05-06,1,1115,195844,15.32,0,53,2.55,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,569.3,0.0,0.569,1
BS,2020-05-07,1,1116,195844,14.81,0,53,2.04,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,569.8,0.0,0.57,1
BS,2020-05-08,0,1116,195844,13.79,0,53,1.53,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,569.8,0.0,0.57,0
BS,2020-05-09,1,1117,195844,13.28,0,53,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,570.4,0.0,0.57,1
BS,2020-05-10,1,1118,195844,13.79,0,53,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,570.9,0.0,0.571,1
BS,2020-05-11,0,1118,195844,10.21,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,570.9,0.0,0.571,0
BS,2020-05-12,0,1118,195844,8.17,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,570.9,0.0,0.571,0
BS,2020-05-13,3,1121,195844,9.19,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,572.4,0.002,0.572,3
BS,2020-05-14,1,1122,195844,8.17,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,572.9,0.0,0.573,1
BS,2020-05-15,1,1123,195844,7.66,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,573.4,0.0,0.573,1
BS,2020-05-16,0,1123,195844,6.13,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,573.4,0.0,0.573,0
BS,2020-05-17,1,1124,195844,6.64,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,573.9,0.0,0.574,1
BS,2020-05-18,0,1124,195844,6.13,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,573.9,0.0,0.574,0
BS,2020-05-19,1,1125,195844,5.62,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,574.4,0.0,0.574,1
BS,2020-05-20,0,1125,195844,5.11,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,574.4,0.0,0.574,0
BS,2020-05-21,0,1125,195844,4.6,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,574.4,0.0,0.574,0
BS,2020-05-22,0,1125,195844,4.6,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,574.4,0.0,0.574,0
BS,2020-05-23,0,1125,195844,4.08,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,574.4,0.0,0.574,0
BS,2020-05-24,0,1125,195844,3.57,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,574.4,0.0,0.574,0
BS,2020-05-25,0,1125,195844,3.57,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,574.4,0.0,0.574,0
BS,2020-05-26,0,1125,195844,3.57,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,574.4,0.0,0.574,0
BS,2020-05-27,2,1127,195844,3.06,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,575.5,0.001,0.576,2
BS,2020-05-28,0,1127,195844,2.55,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,575.5,0.0,0.576,0
BS,2020-05-29,0,1127,195844,2.04,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,575.5,0.0,0.576,0
BS,2020-05-30,0,1127,195844,2.04,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,575.5,0.0,0.576,0
BS,2020-05-31,0,1127,195844,1.53,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,575.5,0.0,0.576,0
BS,2020-06-01,0,1127,195844,1.53,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,575.5,0.0,0.576,0
BS,2020-06-02,2,1129,195844,2.04,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,576.5,0.001,0.576,2
BS,2020-06-03,0,1129,195844,2.04,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,576.5,0.0,0.576,0
BS,2020-06-04,2,1131,195844,3.06,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,577.5,0.001,0.578,2
BS,2020-06-05,0,1131,195844,3.06,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,577.5,0.0,0.578,0
BS,2020-06-06,0,1131,195844,3.06,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,577.5,0.0,0.578,0
BS,2020-06-07,0,1131,195844,3.06,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,577.5,0.0,0.578,0
BS,2020-06-08,1,1132,195844,3.57,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,578.0,0.0,0.578,1
BS,2020-06-09,0,1132,195844,3.57,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,578.0,0.0,0.578,0
BS,2020-06-10,0,1132,195844,2.55,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,578.0,0.0,0.578,0
BS,2020-06-11,0,1132,195844,2.55,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,578.0,0.0,0.578,0
BS,2020-06-12,0,1132,195844,2.55,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,578.0,0.0,0.578,0
BS,2020-06-13,0,1132,195844,2.55,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,578.0,0.0,0.578,0
BS,2020-06-14,0,1132,195844,2.55,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,578.0,0.0,0.578,0
BS,2020-06-15,1,1133,195844,3.06,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,578.5,0.0,0.578,1
BS,2020-06-16,0,1133,195844,2.04,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,578.5,0.0,0.578,0
BS,2020-06-17,0,1133,195844,2.04,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,578.5,0.0,0.578,0
BS,2020-06-18,1,1134,195844,1.53,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,579.0,0.0,0.579,1
BS,2020-06-19,0,1134,195844,1.53,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-20,0,1134,195844,1.53,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-21,0,1134,195844,1.53,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-22,0,1134,195844,1.02,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-23,0,1134,195844,1.02,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-24,0,1134,195844,1.02,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-25,0,1134,195844,1.02,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-26,0,1134,195844,1.02,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-27,0,1134,195844,1.02,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-28,0,1134,195844,1.02,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-29,0,1134,195844,0.51,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-06-30,0,1134,195844,0.51,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,579.0,0.0,0.579,0
BS,2020-07-01,2,1136,195844,1.53,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,580.1,0.001,0.58,2
BS,2020-07-02,2,1138,195844,2.04,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,581.1,0.001,0.581,2
BS,2020-07-03,1,1139,195844,2.55,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,581.6,0.0,0.582,1
BS,2020-07-04,0,1139,195844,2.55,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,581.6,0.0,0.582,0
BS,2020-07-05,2,1141,195844,3.57,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,582.6,0.001,0.583,2
BS,2020-07-06,3,1144,195844,5.11,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,584.1,0.002,0.584,3
BS,2020-07-07,3,1147,195844,6.64,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,585.7,0.002,0.586,3
BS,2020-07-08,3,1150,195844,8.17,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,587.2,0.002,0.587,3
BS,2020-07-09,4,1154,195844,10.21,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,2.0,589.2,0.002,0.589,4
BS,2020-07-10,2,1156,195844,11.23,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,590.3,0.001,0.59,2
BS,2020-07-11,1,1157,195844,11.74,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,590.8,0.0,0.591,1
BS,2020-07-12,3,1160,195844,13.28,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,592.3,0.002,0.592,3
BS,2020-07-13,5,1165,195844,15.83,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,2.6,594.9,0.003,0.595,5
BS,2020-07-14,1,1166,195844,16.34,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,595.4,0.0,0.595,1
BS,2020-07-15,2,1168,195844,16.34,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,596.4,0.001,0.596,2
BS,2020-07-16,3,1171,195844,16.85,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,597.9,0.002,0.598,3
BS,2020-07-17,2,1173,195844,17.36,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,598.9,0.001,0.599,2
BS,2020-07-18,0,1173,195844,17.36,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,598.9,0.0,0.599,0
BS,2020-07-19,2,1175,195844,17.36,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,600.0,0.001,0.6,2
BS,2020-07-20,3,1178,195844,17.36,0,53,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,601.5,0.002,0.602,3
BS,2020-07-21,2,1180,195844,16.85,1,54,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,602.5,0.001,0.602,2
BS,2020-07-22,1,1181,195844,15.83,0,54,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,603.0,0.0,0.603,1
BS,2020-07-23,2,1183,195844,14.81,0,54,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,604.1,0.001,0.604,2
BS,2020-07-24,2,1185,195844,14.81,0,54,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,605.1,0.001,0.605,2
BS,2020-07-25,3,1188,195844,15.83,1,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,606.6,0.002,0.607,3
BS,2020-07-26,0,1188,195844,14.3,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,0.0,606.6,0.0,0.607,0
BS,2020-07-27,1,1189,195844,12.25,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,607.1,0.0,0.607,1
BS,2020-07-28,11,1200,195844,17.36,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,5.6,612.7,0.006,0.613,11
BS,2020-07-29,1,1201,195844,16.85,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,613.2,0.0,0.613,1
BS,2020-07-30,7,1208,195844,18.89,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,3.6,616.8,0.004,0.617,7
BS,2020-07-31,7,1215,195844,21.45,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,3.6,620.4,0.004,0.62,7
BS,2020-08-01,4,1219,195844,23.49,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,2.0,622.4,0.002,0.622,4
BS,2020-08-02,1,1220,195844,22.98,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,622.9,0.0,0.623,1
BS,2020-08-03,11,1231,195844,27.06,0,55,1.02,47.5619253,7.592768,Bâle-Ville,12,BS,5.6,628.6,0.006,0.629,11
BS,2020-08-04,1,1232,195844,26.55,0,55,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,629.1,0.0,0.629,1
BS,2020-08-05,2,1234,195844,27.06,0,55,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,630.1,0.001,0.63,2
BS,2020-08-06,1,1235,195844,26.55,0,55,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,0.5,630.6,0.0,0.631,1
BS,2020-08-07,2,1237,195844,26.55,0,55,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,631.6,0.001,0.632,2
BS,2020-08-08,2,1239,195844,26.04,1,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,632.6,0.001,0.633,2
BS,2020-08-09,3,1242,195844,27.57,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,634.2,0.002,0.634,3
BS,2020-08-10,9,1251,195844,31.66,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,4.6,638.8,0.005,0.639,9
BS,2020-08-11,6,1257,195844,29.1,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,3.1,641.8,0.003,0.642,6
BS,2020-08-12,11,1268,195844,34.21,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,5.6,647.5,0.006,0.648,11
BS,2020-08-13,9,1277,195844,35.23,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,4.6,652.0,0.005,0.652,9
BS,2020-08-14,15,1292,195844,39.32,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,7.7,659.7,0.008,0.66,15
BS,2020-08-15,6,1298,195844,40.34,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,3.1,662.8,0.003,0.663,6
BS,2020-08-16,3,1301,195844,41.36,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,1.5,664.3,0.002,0.664,3
BS,2020-08-17,8,1309,195844,39.83,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,4.1,668.4,0.004,0.668,8
BS,2020-08-18,10,1319,195844,44.42,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,5.1,673.5,0.005,0.674,10
BS,2020-08-19,5,1324,195844,45.95,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,2.6,676.0,0.003,0.676,5
BS,2020-08-20,10,1334,195844,50.55,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,5.1,681.2,0.005,0.681,10
BS,2020-08-21,6,1340,195844,52.59,0,56,0.51,47.5619253,7.592768,Bâle-Ville,12,BS,3.1,684.2,0.003,0.684,6
BS,2020-08-22,2,1342,195844,52.59,0,56,0.0,47.5619253,7.592768,Bâle-Ville,12,BS,1.0,685.2,0.001,0.685,2
