date,id,confirmed_daily,confirmed_sum,status,abbrev,lat,lng,n,name,no,abbr,population,daily_rate,sum_rate,daily_perc,sum_perc,timestamp
2020-08-20,SG,19,1192,,SG,47.251529,9.087851,19,Saint-Gall,17,SG,507697,3.7,234.8,0.004,0.235,2020-08-20
2020-08-21,SG,5,1197,,SG,47.251529,9.087851,5,Saint-Gall,17,SG,507697,1.0,235.8,0.001,0.236,2020-08-21
2020-08-22,SG,2,1199,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,236.2,0.0,0.236,2020-08-22
2020-08-23,SG,2,1201,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,236.6,0.0,0.237,2020-08-23
2020-08-24,SG,10,1211,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,238.5,0.002,0.238,2020-08-24
2020-08-25,SG,10,1221,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,240.5,0.002,0.24,2020-08-25
2020-08-26,SG,9,1230,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,242.3,0.002,0.242,2020-08-26
2020-08-27,SG,2,1232,,SG,47.251529,9.087851,2,Saint-Gall,17,SG,507697,0.4,242.7,0.0,0.243,2020-08-27
2020-08-28,SG,7,1239,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,244.0,0.001,0.244,2020-08-28
2020-08-29,SG,3,1242,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,244.6,0.001,0.245,2020-08-29
2020-08-30,SG,0,1242,,SG,47.251529,9.087851,0,Saint-Gall,17,SG,507697,0.0,244.6,0.0,0.245,2020-08-30
2020-08-31,SG,8,1250,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,246.2,0.002,0.246,2020-08-31
2020-09-01,SG,13,1263,,SG,47.251529,9.087851,13,Saint-Gall,17,SG,507697,2.6,248.8,0.003,0.249,2020-09-01
2020-09-02,SG,9,1272,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,250.5,0.002,0.25,2020-09-02
2020-09-03,SG,17,1289,,SG,47.251529,9.087851,17,Saint-Gall,17,SG,507697,3.3,253.9,0.003,0.254,2020-09-03
2020-09-04,SG,14,1303,,SG,47.251529,9.087851,14,Saint-Gall,17,SG,507697,2.8,256.6,0.003,0.257,2020-09-04
2020-09-05,SG,7,1310,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,258.0,0.001,0.258,2020-09-05
2020-09-06,SG,6,1316,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,259.2,0.001,0.259,2020-09-06
2020-09-07,SG,25,1341,,SG,47.251529,9.087851,25,Saint-Gall,17,SG,507697,4.9,264.1,0.005,0.264,2020-09-07
2020-09-08,SG,13,1354,,SG,47.251529,9.087851,13,Saint-Gall,17,SG,507697,2.6,266.7,0.003,0.267,2020-09-08
2020-09-09,SG,20,1374,,SG,47.251529,9.087851,20,Saint-Gall,17,SG,507697,3.9,270.6,0.004,0.271,2020-09-09
2020-09-10,SG,15,1389,,SG,47.251529,9.087851,15,Saint-Gall,17,SG,507697,3.0,273.6,0.003,0.274,2020-09-10
2020-09-11,SG,15,1404,,SG,47.251529,9.087851,15,Saint-Gall,17,SG,507697,3.0,276.5,0.003,0.276,2020-09-11
2020-09-12,SG,7,1411,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,277.9,0.001,0.278,2020-09-12
2020-09-13,SG,3,1414,,SG,47.251529,9.087851,3,Saint-Gall,17,SG,507697,0.6,278.5,0.001,0.278,2020-09-13
2020-09-14,SG,22,1436,,SG,47.251529,9.087851,22,Saint-Gall,17,SG,507697,4.3,282.8,0.004,0.283,2020-09-14
2020-09-15,SG,19,1455,,SG,47.251529,9.087851,19,Saint-Gall,17,SG,507697,3.7,286.6,0.004,0.287,2020-09-15
2020-09-16,SG,28,1483,,SG,47.251529,9.087851,28,Saint-Gall,17,SG,507697,5.5,292.1,0.006,0.292,2020-09-16
2020-09-17,SG,21,1504,,SG,47.251529,9.087851,21,Saint-Gall,17,SG,507697,4.1,296.2,0.004,0.296,2020-09-17
2020-09-18,SG,24,1528,,SG,47.251529,9.087851,24,Saint-Gall,17,SG,507697,4.7,301.0,0.005,0.301,2020-09-18
2020-09-19,SG,8,1536,,SG,47.251529,9.087851,8,Saint-Gall,17,SG,507697,1.6,302.5,0.002,0.302,2020-09-19
2020-09-20,SG,6,1542,,SG,47.251529,9.087851,6,Saint-Gall,17,SG,507697,1.2,303.7,0.001,0.304,2020-09-20
2020-09-21,SG,26,1568,,SG,47.251529,9.087851,26,Saint-Gall,17,SG,507697,5.1,308.8,0.005,0.309,2020-09-21
2020-09-22,SG,16,1584,,SG,47.251529,9.087851,16,Saint-Gall,17,SG,507697,3.2,312.0,0.003,0.312,2020-09-22
2020-09-23,SG,10,1594,,SG,47.251529,9.087851,10,Saint-Gall,17,SG,507697,2.0,314.0,0.002,0.314,2020-09-23
2020-09-24,SG,12,1606,,SG,47.251529,9.087851,12,Saint-Gall,17,SG,507697,2.4,316.3,0.002,0.316,2020-09-24
2020-09-25,SG,9,1615,,SG,47.251529,9.087851,9,Saint-Gall,17,SG,507697,1.8,318.1,0.002,0.318,2020-09-25
2020-09-26,SG,4,1619,,SG,47.251529,9.087851,4,Saint-Gall,17,SG,507697,0.8,318.9,0.001,0.319,2020-09-26
2020-09-27,SG,1,1620,,SG,47.251529,9.087851,1,Saint-Gall,17,SG,507697,0.2,319.1,0.0,0.319,2020-09-27
2020-09-28,SG,17,1637,,SG,47.251529,9.087851,17,Saint-Gall,17,SG,507697,3.3,322.4,0.003,0.322,2020-09-28
2020-09-29,SG,25,1662,,SG,47.251529,9.087851,25,Saint-Gall,17,SG,507697,4.9,327.4,0.005,0.327,2020-09-29
2020-09-30,SG,23,1685,,SG,47.251529,9.087851,23,Saint-Gall,17,SG,507697,4.5,331.9,0.004,0.332,2020-09-30
2020-10-01,SG,37,1722,,SG,47.251529,9.087851,37,Saint-Gall,17,SG,507697,7.3,339.2,0.007,0.339,2020-10-01
2020-10-02,SG,33,1755,,SG,47.251529,9.087851,33,Saint-Gall,17,SG,507697,6.5,345.7,0.006,0.346,2020-10-02
2020-10-03,SG,24,1779,,SG,47.251529,9.087851,24,Saint-Gall,17,SG,507697,4.7,350.4,0.005,0.35,2020-10-03
2020-10-04,SG,7,1786,,SG,47.251529,9.087851,7,Saint-Gall,17,SG,507697,1.4,351.8,0.001,0.352,2020-10-04
2020-10-05,SG,75,1861,,SG,47.251529,9.087851,75,Saint-Gall,17,SG,507697,14.8,366.6,0.015,0.367,2020-10-05
2020-10-06,SG,51,1912,,SG,47.251529,9.087851,51,Saint-Gall,17,SG,507697,10.0,376.6,0.01,0.377,2020-10-06
2020-10-07,SG,77,1989,,SG,47.251529,9.087851,77,Saint-Gall,17,SG,507697,15.2,391.8,0.015,0.392,2020-10-07
2020-10-08,SG,69,2058,,SG,47.251529,9.087851,69,Saint-Gall,17,SG,507697,13.6,405.4,0.014,0.405,2020-10-08
2020-10-09,SG,97,2155,,SG,47.251529,9.087851,97,Saint-Gall,17,SG,507697,19.1,424.5,0.019,0.424,2020-10-09
2020-10-10,SG,39,2194,,SG,47.251529,9.087851,39,Saint-Gall,17,SG,507697,7.7,432.1,0.008,0.432,2020-10-10
2020-10-11,SG,26,2220,,SG,47.251529,9.087851,26,Saint-Gall,17,SG,507697,5.1,437.3,0.005,0.437,2020-10-11
2020-10-12,SG,188,2408,,SG,47.251529,9.087851,188,Saint-Gall,17,SG,507697,37.0,474.3,0.037,0.474,2020-10-12
2020-10-13,SG,153,2561,,SG,47.251529,9.087851,153,Saint-Gall,17,SG,507697,30.1,504.4,0.03,0.504,2020-10-13
2020-10-14,SG,191,2752,,SG,47.251529,9.087851,191,Saint-Gall,17,SG,507697,37.6,542.1,0.038,0.542,2020-10-14
2020-10-15,SG,167,2919,,SG,47.251529,9.087851,167,Saint-Gall,17,SG,507697,32.9,574.9,0.033,0.575,2020-10-15
2020-10-16,SG,196,3115,,SG,47.251529,9.087851,196,Saint-Gall,17,SG,507697,38.6,613.6,0.039,0.614,2020-10-16
2020-10-17,SG,90,3205,,SG,47.251529,9.087851,90,Saint-Gall,17,SG,507697,17.7,631.3,0.018,0.631,2020-10-17
2020-10-18,SG,59,3264,,SG,47.251529,9.087851,59,Saint-Gall,17,SG,507697,11.6,642.9,0.012,0.643,2020-10-18
2020-10-19,SG,390,3654,,SG,47.251529,9.087851,390,Saint-Gall,17,SG,507697,76.8,719.7,0.077,0.72,2020-10-19
2020-10-20,SG,348,4002,,SG,47.251529,9.087851,348,Saint-Gall,17,SG,507697,68.5,788.3,0.068,0.788,2020-10-20
2020-10-21,SG,389,4391,,SG,47.251529,9.087851,389,Saint-Gall,17,SG,507697,76.6,864.9,0.077,0.865,2020-10-21
2020-10-22,SG,340,4731,,SG,47.251529,9.087851,340,Saint-Gall,17,SG,507697,67.0,931.9,0.067,0.932,2020-10-22
2020-10-23,SG,404,5135,,SG,47.251529,9.087851,404,Saint-Gall,17,SG,507697,79.6,1011.4,0.08,1.011,2020-10-23
2020-10-24,SG,140,5275,,SG,47.251529,9.087851,140,Saint-Gall,17,SG,507697,27.6,1039.0,0.028,1.039,2020-10-24
2020-10-25,SG,62,5337,,SG,47.251529,9.087851,62,Saint-Gall,17,SG,507697,12.2,1051.2,0.012,1.051,2020-10-25
2020-10-26,SG,696,6033,,SG,47.251529,9.087851,696,Saint-Gall,17,SG,507697,137.1,1188.3,0.137,1.188,2020-10-26
2020-10-27,SG,530,6563,,SG,47.251529,9.087851,530,Saint-Gall,17,SG,507697,104.4,1292.7,0.104,1.293,2020-10-27
2020-10-28,SG,446,7009,,SG,47.251529,9.087851,446,Saint-Gall,17,SG,507697,87.8,1380.5,0.088,1.38,2020-10-28
2020-10-29,SG,467,7476,,SG,47.251529,9.087851,467,Saint-Gall,17,SG,507697,92.0,1472.5,0.092,1.472,2020-10-29
2020-10-30,SG,485,7961,,SG,47.251529,9.087851,485,Saint-Gall,17,SG,507697,95.5,1568.1,0.096,1.568,2020-10-30
2020-10-31,SG,167,8128,,SG,47.251529,9.087851,167,Saint-Gall,17,SG,507697,32.9,1601.0,0.033,1.601,2020-10-31
2020-11-01,SG,95,8223,,SG,47.251529,9.087851,95,Saint-Gall,17,SG,507697,18.7,1619.7,0.019,1.62,2020-11-01
2020-11-02,SG,695,8918,,SG,47.251529,9.087851,695,Saint-Gall,17,SG,507697,136.9,1756.6,0.137,1.757,2020-11-02
2020-11-03,SG,516,9434,,SG,47.251529,9.087851,516,Saint-Gall,17,SG,507697,101.6,1858.2,0.102,1.858,2020-11-03
2020-11-04,SG,455,9889,,SG,47.251529,9.087851,455,Saint-Gall,17,SG,507697,89.6,1947.8,0.09,1.948,2020-11-04
2020-11-05,SG,322,10211,,SG,47.251529,9.087851,322,Saint-Gall,17,SG,507697,63.4,2011.2,0.063,2.011,2020-11-05
2020-11-06,SG,465,10676,,SG,47.251529,9.087851,465,Saint-Gall,17,SG,507697,91.6,2102.8,0.092,2.103,2020-11-06
2020-11-07,SG,131,10807,,SG,47.251529,9.087851,131,Saint-Gall,17,SG,507697,25.8,2128.6,0.026,2.129,2020-11-07
2020-11-08,SG,76,10883,,SG,47.251529,9.087851,76,Saint-Gall,17,SG,507697,15.0,2143.6,0.015,2.144,2020-11-08
2020-11-09,SG,607,11490,,SG,47.251529,9.087851,607,Saint-Gall,17,SG,507697,119.6,2263.2,0.12,2.263,2020-11-09
2020-11-10,SG,413,11903,,SG,47.251529,9.087851,413,Saint-Gall,17,SG,507697,81.3,2344.5,0.081,2.344,2020-11-10
2020-11-11,SG,355,12258,,SG,47.251529,9.087851,355,Saint-Gall,17,SG,507697,69.9,2414.4,0.07,2.414,2020-11-11
2020-11-12,SG,319,12577,,SG,47.251529,9.087851,319,Saint-Gall,17,SG,507697,62.8,2477.3,0.063,2.477,2020-11-12
2020-11-13,SG,342,12919,,SG,47.251529,9.087851,342,Saint-Gall,17,SG,507697,67.4,2544.6,0.067,2.545,2020-11-13
2020-11-14,SG,113,13032,,SG,47.251529,9.087851,113,Saint-Gall,17,SG,507697,22.3,2566.9,0.022,2.567,2020-11-14
2020-11-15,SG,76,13108,,SG,47.251529,9.087851,76,Saint-Gall,17,SG,507697,15.0,2581.9,0.015,2.582,2020-11-15
2020-11-16,SG,532,13640,,SG,47.251529,9.087851,532,Saint-Gall,17,SG,507697,104.8,2686.6,0.105,2.687,2020-11-16
2020-11-17,SG,403,14043,,SG,47.251529,9.087851,403,Saint-Gall,17,SG,507697,79.4,2766.0,0.079,2.766,2020-11-17
2020-11-18,SG,333,14376,,SG,47.251529,9.087851,333,Saint-Gall,17,SG,507697,65.6,2831.6,0.066,2.832,2020-11-18
2020-11-19,SG,301,14677,,SG,47.251529,9.087851,301,Saint-Gall,17,SG,507697,59.3,2890.9,0.059,2.891,2020-11-19
2020-11-20,SG,344,15021,,SG,47.251529,9.087851,344,Saint-Gall,17,SG,507697,67.8,2958.7,0.068,2.959,2020-11-20
2020-11-21,SG,111,15132,,SG,47.251529,9.087851,111,Saint-Gall,17,SG,507697,21.9,2980.5,0.022,2.98,2020-11-21
2020-11-22,SG,59,15191,,SG,47.251529,9.087851,59,Saint-Gall,17,SG,507697,11.6,2992.1,0.012,2.992,2020-11-22
2020-11-23,SG,491,15682,,SG,47.251529,9.087851,491,Saint-Gall,17,SG,507697,96.7,3088.9,0.097,3.089,2020-11-23
2020-11-24,SG,353,16035,,SG,47.251529,9.087851,353,Saint-Gall,17,SG,507697,69.5,3158.4,0.07,3.158,2020-11-24
2020-11-25,SG,332,16367,,SG,47.251529,9.087851,332,Saint-Gall,17,SG,507697,65.4,3223.8,0.065,3.224,2020-11-25
2020-11-26,SG,236,16603,,SG,47.251529,9.087851,236,Saint-Gall,17,SG,507697,46.5,3270.3,0.046,3.27,2020-11-26
2020-11-27,SG,406,17009,,SG,47.251529,9.087851,406,Saint-Gall,17,SG,507697,80.0,3350.2,0.08,3.35,2020-11-27
2020-11-28,SG,139,17148,,SG,47.251529,9.087851,139,Saint-Gall,17,SG,507697,27.4,3377.6,0.027,3.378,2020-11-28
2020-11-29,SG,84,17232,,SG,47.251529,9.087851,84,Saint-Gall,17,SG,507697,16.5,3394.2,0.016,3.394,2020-11-29
2020-11-30,SG,295,17527,,SG,47.251529,9.087851,295,Saint-Gall,17,SG,507697,58.1,3452.3,0.058,3.452,2020-11-30
2020-02-24,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-02-24
2020-02-25,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-02-25
2020-02-26,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-02-26
2020-02-27,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-02-27
2020-02-28,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-02-28
2020-02-29,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-02-29
2020-03-01,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-01
2020-03-02,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-02
2020-03-03,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-03
2020-03-04,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-04
2020-03-05,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-05
2020-03-06,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-06
2020-03-07,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-07
2020-03-08,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-08
2020-03-09,SH,0,0,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,0.0,0.0,0.0,2020-03-09
2020-03-10,SH,1,1,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,1.2,0.001,0.001,2020-03-10
2020-03-11,SH,0,1,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,1.2,0.0,0.001,2020-03-11
2020-03-12,SH,0,1,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,1.2,0.0,0.001,2020-03-12
2020-03-13,SH,0,1,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,1.2,0.0,0.001,2020-03-13
2020-03-14,SH,1,2,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,2.4,0.001,0.002,2020-03-14
2020-03-15,SH,0,2,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,2.4,0.0,0.002,2020-03-15
2020-03-16,SH,5,7,,SH,47.7958897,8.6380489,5,Schaffhouse,14,SH,81991,6.1,8.5,0.006,0.008,2020-03-16
2020-03-17,SH,3,10,,SH,47.7958897,8.6380489,3,Schaffhouse,14,SH,81991,3.7,12.2,0.004,0.012,2020-03-17
2020-03-18,SH,3,13,,SH,47.7958897,8.6380489,3,Schaffhouse,14,SH,81991,3.7,15.9,0.004,0.016,2020-03-18
2020-03-19,SH,3,16,,SH,47.7958897,8.6380489,3,Schaffhouse,14,SH,81991,3.7,19.5,0.004,0.02,2020-03-19
2020-03-20,SH,13,29,,SH,47.7958897,8.6380489,13,Schaffhouse,14,SH,81991,15.9,35.4,0.016,0.035,2020-03-20
2020-03-21,SH,2,31,,SH,47.7958897,8.6380489,2,Schaffhouse,14,SH,81991,2.4,37.8,0.002,0.038,2020-03-21
2020-03-22,SH,1,32,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,39.0,0.001,0.039,2020-03-22
2020-03-23,SH,2,34,,SH,47.7958897,8.6380489,2,Schaffhouse,14,SH,81991,2.4,41.5,0.002,0.042,2020-03-23
2020-03-24,SH,1,35,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,42.7,0.001,0.043,2020-03-24
2020-03-25,SH,2,37,,SH,47.7958897,8.6380489,2,Schaffhouse,14,SH,81991,2.4,45.1,0.002,0.045,2020-03-25
2020-03-26,SH,3,40,,SH,47.7958897,8.6380489,3,Schaffhouse,14,SH,81991,3.7,48.8,0.004,0.049,2020-03-26
2020-03-27,SH,0,40,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,48.8,0.0,0.049,2020-03-27
2020-03-28,SH,1,41,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,50.0,0.001,0.05,2020-03-28
2020-03-29,SH,2,43,,SH,47.7958897,8.6380489,2,Schaffhouse,14,SH,81991,2.4,52.4,0.002,0.052,2020-03-29
2020-03-30,SH,1,44,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,53.7,0.001,0.054,2020-03-30
2020-03-31,SH,2,46,,SH,47.7958897,8.6380489,2,Schaffhouse,14,SH,81991,2.4,56.1,0.002,0.056,2020-03-31
2020-04-01,SH,1,47,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,57.3,0.001,0.057,2020-04-01
2020-04-02,SH,1,48,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,58.5,0.001,0.058,2020-04-02
2020-04-03,SH,1,49,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,59.8,0.001,0.06,2020-04-03
2020-04-04,SH,1,50,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,61.0,0.001,0.061,2020-04-04
2020-04-05,SH,0,50,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,61.0,0.0,0.061,2020-04-05
2020-04-06,SH,3,53,,SH,47.7958897,8.6380489,3,Schaffhouse,14,SH,81991,3.7,64.6,0.004,0.065,2020-04-06
2020-04-07,SH,0,53,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,64.6,0.0,0.065,2020-04-07
2020-04-08,SH,2,55,,SH,47.7958897,8.6380489,2,Schaffhouse,14,SH,81991,2.4,67.1,0.002,0.067,2020-04-08
2020-04-09,SH,2,57,,SH,47.7958897,8.6380489,2,Schaffhouse,14,SH,81991,2.4,69.5,0.002,0.07,2020-04-09
2020-04-10,SH,0,57,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,69.5,0.0,0.07,2020-04-10
2020-04-11,SH,0,57,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,69.5,0.0,0.07,2020-04-11
2020-04-12,SH,2,59,,SH,47.7958897,8.6380489,2,Schaffhouse,14,SH,81991,2.4,72.0,0.002,0.072,2020-04-12
2020-04-13,SH,1,60,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,73.2,0.001,0.073,2020-04-13
2020-04-14,SH,0,60,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,73.2,0.0,0.073,2020-04-14
2020-04-15,SH,1,61,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,74.4,0.001,0.074,2020-04-15
2020-04-16,SH,1,62,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,75.6,0.001,0.076,2020-04-16
2020-04-17,SH,1,63,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,76.8,0.001,0.077,2020-04-17
2020-04-18,SH,0,63,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,76.8,0.0,0.077,2020-04-18
2020-04-19,SH,0,63,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,76.8,0.0,0.077,2020-04-19
2020-04-20,SH,1,64,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,78.1,0.001,0.078,2020-04-20
2020-04-21,SH,4,68,,SH,47.7958897,8.6380489,4,Schaffhouse,14,SH,81991,4.9,82.9,0.005,0.083,2020-04-21
2020-04-22,SH,3,71,,SH,47.7958897,8.6380489,3,Schaffhouse,14,SH,81991,3.7,86.6,0.004,0.087,2020-04-22
2020-04-23,SH,1,72,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,87.8,0.001,0.088,2020-04-23
2020-04-24,SH,1,73,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,89.0,0.001,0.089,2020-04-24
2020-04-25,SH,1,74,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,90.3,0.001,0.09,2020-04-25
2020-04-26,SH,0,74,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,90.3,0.0,0.09,2020-04-26
2020-04-27,SH,0,74,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,90.3,0.0,0.09,2020-04-27
2020-04-28,SH,1,75,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,91.5,0.001,0.092,2020-04-28
2020-04-29,SH,0,75,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,91.5,0.0,0.092,2020-04-29
2020-04-30,SH,0,75,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,91.5,0.0,0.092,2020-04-30
2020-05-01,SH,0,75,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,91.5,0.0,0.092,2020-05-01
2020-05-02,SH,0,75,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,91.5,0.0,0.092,2020-05-02
2020-05-03,SH,0,75,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,91.5,0.0,0.092,2020-05-03
2020-05-04,SH,0,75,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,91.5,0.0,0.092,2020-05-04
2020-05-05,SH,1,76,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,92.7,0.001,0.093,2020-05-05
2020-05-06,SH,1,77,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,93.9,0.001,0.094,2020-05-06
2020-05-07,SH,1,78,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,95.1,0.001,0.095,2020-05-07
2020-05-08,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-08
2020-05-09,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-09
2020-05-10,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-10
2020-05-11,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-11
2020-05-12,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-12
2020-05-13,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-13
2020-05-14,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-14
2020-05-15,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-15
2020-05-16,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-16
2020-05-17,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-17
2020-05-18,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-18
2020-05-19,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-19
2020-05-20,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-20
2020-05-21,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-21
2020-05-22,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-22
2020-05-23,SH,0,78,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,95.1,0.0,0.095,2020-05-23
2020-05-24,SH,1,79,,SH,47.7958897,8.6380489,1,Schaffhouse,14,SH,81991,1.2,96.4,0.001,0.096,2020-05-24
2020-05-25,SH,0,79,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,96.4,0.0,0.096,2020-05-25
2020-05-26,SH,0,79,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,96.4,0.0,0.096,2020-05-26
2020-05-27,SH,0,79,,SH,47.7958897,8.6380489,0,Schaffhouse,14,SH,81991,0.0,96.4,0.0,0.096,2020-05-27
